pergunta;resposta
Qual é o comprimento do rio Reno?;1 233 km
Em qual país o rio Reno tem origem?;Suíça
Para qual mar deságua o rio Reno?;Mar do Norte
Qual é a elevação na foz do rio Reno?;0.0
O que cruza o Emmerich Rhine Bridge?;Rhine
Em qual evento esportivo o Rio Reno serviu como local do evento em 1907?;1907 European Rowing Championships
Qual rio deságua no Rhine na cidade de Basel?;Ill (France)
O que é o De Rijn (1825)?;Foi nomeado em homenagem ao Rio Reno
Qual é a categoria do rio Rhine como tipo de geografia?;WikicatRiversOfEurope
Onde o rio Rhine possui uma imagem representativa intitulada 'Fähre-Altrip Schiffe.jpg'?;Rhine
