pergunta;resposta
A palavra imperialismo tem suas origens em qual língua antiga?;latina
De que maneira o imperialismo é geralmente administrado?;força militar
O termo imperialismo foi aplicado aos países ocidentais, e qual condado oriental foi um destes];japonês)
O imperialismo estende o poder de um país para controlar quão?;influência
O domínio colonial seria considerado que tipo de imperialismo?;Imperialismo formal
Uma técnica usada no imperialismo formal é a divisão em quais classes de poder?;outro
O imperialismo formal frequentemente divide os países usando qual technique?;Força política
O imperialismo informal ainda é dominante, mas menos em quais situações?;"Direto;"""
Uma acção que envolva forças armadas entre dois países imparciais resultaria em qual tipo de conflito?;Conflitos armados
Qual é uma consequência negativa do conflito imparcial em terras imparciais?;"Impacto ambiental"""
