pergunta;resposta
Qual é o comprimento do rio Reno?;1 233 km
Em que direção o rio Reno flui?;De sul a norte
Onde o rio Reno deságua?;No mar do Norte no delta do Reno–Mosa–Escalda
Qual é a confluência de origem do rio Reno?;Suíça (Graubünden)
Qual é o tipo do rio Reno?;Corpo d'água (BodyOfWater)
Qual é um exemplo de ponte que cruza o rio Reno?;Emmerich Rhine Bridge
Qual é uma categoria associada ao rio Reno?;Category:Rivers of the Netherlands
Qual é uma imagem representativa do rio Reno?;Flusssystemkarte Rhein 04.jpg
Qual é o ponto mais baixo do rio Reno?;Weiach
Qual é uma fronteira associada ao rio Reno?;Fronteira Alemanha-Suíça
