pergunta;resposta
Onde foi fundada a cidade de Bendigo?;Victoria, Austrália
Quando foi descoberto o ouro em Ballarat?;1851
Qual é o status legal da febre tifoide na Austrália?;Eliminada
Onde estava localizado o Eureka Stockade?;Melbourne, Vitória
Quais eram as principais causas do surto de febre tifoide em 1854?;Condições precárias e contato com água contaminada
Qual foi o impacto da descoberta de ouro na população de Vitória?;População aumentou significativamente
Quais foram as principais consequências do tumulto de 1857 em Eureka Stockade?;Aumento da pressão para reformas dos direitos dos mineiros
Onde ocorreram os motins da Lambing Flat?;Nova Gales do Sul, Austrália
Qual foi a principal demanda dos mineiros durante o tumulto de 1854?;Melhorias nos direitos e condições de trabalho
Quais foram as principais consequências da febre tifoide no campo de ouro de Bendigo?;Mortes generalizadas e declínio na moral dos mineiros
