pergunta;resposta
Quem descobriu o oxigênio?;O oxigênio foi descoberto por Carl Wilhelm Scheele e Joseph Priestley.
Qual é a classificação química do oxigênio?;O oxigênio é um não metal.
Quantidade de oxigênio na crosta terrestre e no universo:;O oxigênio é o elemento químico mais abundante na crosta terrestre e o segundo mais abundante no universo.
Qual é a forma molecular do oxigênio na atmosfera?;A forma molecular do oxigênio na atmosfera é O2.
Qual é a porcentagem de oxigênio na atmosfera terrestre?;O oxigênio representa aproximadamente 21% da atmosfera terrestre.
Qual foi a discovery que teve obra publicada primeiro?;Joseph Priestley teve sua descoberta publicada primeiro.
O que significa o termo 'oxigênio' etimologicamente?;O termo oxigênio vem do grego antigo, significando 'agente de queima'.
Qual é a aplicação do ozono?;O ozono é um agressivo oxidante e é altamente tóxico.
Em qual setor o oxigênio é usado em motores de combustão interna?;O oxigênio não é diretamente usado em motores de combustão interna, mas enriquece a combustão.
Qual foi a primeira aplicação do oxigênio em foguetes?;Acreditada como a primeira aplicação militar do oxigênio foi na bomba acidental de hidrazo no vôo da Apollo 1.
