pergunta;resposta
Qual é o processo responsável pela formação das rochas ígneas?;Derretimento (magma e/ou lava)
O que torna a rocha sedimentar distinta das outras duas principalmente?;Composição derivada da acumulação de sedimentos
O que acontece quando uma rocha metamórfica é submetida à temperatura e pressão elevadas?;A rocha muda sua textura, cor e composição mineral
Qual é o papel das placas tectônicas na formação de montanhas?;As colisões entre as placas levam à subdução, onde uma placa é forçada para baixo sob outra, formando cadeias de montanhas
Que tipo de rocha é formado a partir da transformação das sedimentos antigos?;Rocha metamórfica
Qual fator principal contribui para a divisão da litosfera em placas tectônicas?;A convecção do manto
O que são as 'linhas de fratura' na crosta terrestre e como elas se formam?;Linhas de falha nas quais a rocha pode romper ou deslizar, frequentemente resultado da atividade tectônica
Qual é o processo responsável pela criação de depósitos geológicos como carvão e petróleo?;Deposição gradual de matéria orgânica em ambientes anaeróbicos, seguido por alterações químicas ao longo do tempo
Como as rochas metamórficas podem ser usadas para entender a história geológica de uma região?;Através da análise de suas características, como foliação e minerais presentes, que revelam condições passadas de temperatura e pressão
Qual é a principal causa das mudanças na posição relativa das placas tectônicas?;A convecção do manto, onde o calor do núcleo da Terra impulsiona o movimento de massas de material viscoso no mantel
