pergunta;resposta
Qual é o ranking de Jacksonville nos Estados Unidos em termos de população?;12ª
Qual é o nome do rio que passa por Jacksonville?;St. Johns,
Qual era o nome da colônia francesa estabelecida em 1564?;Fort Caroline,
Quem habitava a região antes da colonização europeia?;o Timucua,
Qual é o apelido de Jacksonville?;"Jax"", ""The River City"", ""The Bold New City of the South"
Qual é a densidade populacional de Jacksonville?;490,63 km²
Qual é o nome do catedral localizado em Jacksonville?;St. John's Cathedral
Qual é o nome do navio construído em Jacksonville?;SS Harald Torsvik
Qual é a cidade mais próxima do Yellow Bluff Fort Historic State Park?;Jacksonville
Qual cidade sediou o Super Bowl em 2005?;Jacksonville
