pergunta;resposta
Quem cunhou o termo sistema imunitário?;Ilya Ilyich Mechnikov
Em qual ano foi cunhado o termo sistema imunitário?;1882
O que são defensinas?;Peptídeos antimicrobianos
Qual doença pode ser causada por uma imunodeficiência?;Infecções recorrentes
Quem é conhecido pelo trabalho na imunologia?;César Milstein
Qual tipo de célula faz parte do sistema imunitário?;Linfócito (Lymphocyte)
O que é a memória imunológica?;A capacidade criada após uma resposta inicial a um agente específico, permitindo uma resposta mais eficaz em novos ataques pelo mesmo agente
Qual condição ocorre quando o sistema imunitário ataca tecido normal?;Autoimunidade
O que é a imunologia?;A área científica que estuda todos os aspectos do sistema imunitário
Qual órgão faz parte do sistema imunitário?;Medula óssea (Bone marrow)
