pergunta;resposta
Qual foi a pandemia mais devastadora na história humana?;A Peste Negra foi considerada a pandemia mais devastadora registada, causando entre 75 e 200 milhões de mortes na Eurásia.
Em que período teve seu pico a Peste Negra na Europa?;O pico da Peste Negra na Europa ocorreu entre os anos de 1347 e 1351.
Qual foi a principal forma de peste causada pela bactéria Yersinia pestis?;A bubônica foi a forma mais comum da peste causada por Yersinia pestis.
De onde é estimada a origem da Peste Negra?;Estima-se que a Peste Negra tenha teve origem na Ásia Central ou na Ásia Oriental.
Como foram transmitidas as pulgas responsáveis pela praga?;Os ratos carries eram transportados em navios mercantes genoveses, e as pulgas (Xenopsylla chepsis) transmitjavam a doença.
Qual foi o impacto demográfico da Peste Negra na Europa?;A população da Europa demorou cerca de 200 anos para recuperar níveis anteriores, e algumas regiões só recuperaram no século XIX.
Qual foi a consequência principal das mortes causadas pela Peste Negra?;A morte de 30% a 60% da população europeia, resultando em uma significativa redução demográfica.
Em que regiões afetadas estava a Peste Negra mais presente?;A Peste Negra afetou a Eurásia e a África do Norte.
Qual foi o meio de disseminação primário da Peste Negra na Europa?;Os navios mercantes genoveses transportavam pulgas infectadas que se propagavam nos ratos, espalhando a doença.
Qual foi o principal efeito histórico da Peste Negra?;A Peste Negra alterou o curso da história medieval, afetando profundamente a sociedade, a economia e a religião.
