pergunta;resposta
Qual é a unidade de força em Newtons?;Pound-force
Onde está localizado o arquivo que contém informações sobre forças em Dados da Página WP?;ns2:wikiPageUsesTemplate
Quem é conhecido por suas leis de movimento?;Sir Isaac Newton
Qual foi o tempo entre a publicação das leis de Newton e o Modelo Padrão na física de partículas?;quase trezentos anos.
Quem teoria da relatividade descreve o movimento de objetos em alta velocidade?;Einstein
O que a física de partículas introduziu para explicar as forças subatômicas?;Modelo Padrão
Quais são os átomos trocados no Modelo Padrão da física de partículas?;bósons de bitola
Qual é o tipo principal de força mais forte conhecida?;forte
Que força é considerada a mais fraca do Modelo Padrão da física de partículas?;gravitacional
Qual é o termo usado para descrever as forças eletromagnéticas na física de partículas?;interação eletrofraca
