pergunta;resposta
Qual o local onde o aprendizado e a educação ocorrem?;Escola
O que é a escola, de forma geral?;Um local onde o aprendizado e a educação ocorrem
Qual a finalidade principal de uma escola?;Educação
Onde se pode encontrar alunos e professores?;Escola
Qual o propósito da existência de uma escola?;O aprendizado
O que acontece em uma escola?;Educação
Qual o ambiente propício para a troca de conhecimento?;Escola
Em que lugar se desenvolvem atividades pedagógicas?;Escola
Qual o estabelecimento dedicado ao ensino e aprendizado?;Escola
Onde se busca a formação intelectual e moral?;Escola
