pergunta;resposta
Quando foi revogado o Édito de Nantes?;1685
Qual era a religião majoritária entre os huguenotes?;Calvinismo, membros da Igreja Reformada
Quantos huguenotes deixaram a França após as perseguições?;300 000
Qual foi o motivo da revogação do Édito de Nantes?;Perseguições contra as comunidades protestantes sob Luís XIV
Onde os huguenotes das regiões da Alsácia, Moselle e Montbéliard eram majoritariamente?;Alemães luteranos
Quando começaram as Guerras Religiosas na França?;Segunda metade do século XVI
Qual foi o resultado da revogação do Édito de Nantes para os huguenotes?;Fugiram da França em grande número
Quais eram as principais causas das Guerras Religiosas na França?;Conflitos entre católicos e protestantes
Qual o termo usado para designar os protestantes franceses durante as Guerras Religiosas?;Huguenotes
Quais eram as principais regiões da França onde viviam os huguenotes?;Partes sul e central da França
