pergunta;resposta
Qual foi a data de lançamento do serviço da British Satellite Broadcasting?;A British Satellite Broadcasting começou a transmitir em 25 de março de 1990.
Em qual cidade estava localizada a sede da British Satellite Broadcasting?;A sede da empresa estava situada em Londres, no Reino Unido.
Para que o que a British Satellite Broadcasting foi criada?;Foi criada para fornecer transmissão direta via satélite de serviços de televisão para o Reino Unido.
Quem foi o sucessor da British Satellite Broadcasting após sua fusão?;A empresa foi absorvida pela Sky Television para formar a Sky UK (BSkyB).
Qual foi a data de incorporação da British Satellite Broadcasting?;A company was incorporated in November 1990.
Que canal de TV associado à British Satellite Broadcasting transmitiu programas como hardware e Memphis Belle?;The Movie Channel foi um dos canais associados que exibiram filmes como Hardware e Memphis Belle.
Qual foi o nome completo da empresa British Satellite Broadcasting?;O nome completo era British Satellite Broadcasting plc.
Quantos anos antes de 1990 a British Satellite Broadcasting foi estabelecida?;A empresa foi estabelecida em 1986, onze anos antes de 1990.
Qual foi o objetivo principal da transmissão via satélite pela British Satellite Broadcasting?;O objetivo principal era fornecer serviços de televisão direto via satélite para o Reino Unido.
Quais foram os canais de TV principais associados à British Satellite Broadcasting?;Galaxy, The Movie Channel e outros canais foram parte dos serviços oferecidos.
