pergunta;resposta
Qual categoria o steam engine pertence?;"O steam engine pertence às categorias ""Category:Energy conversion"" e ""Category:Steam engines""."
Quais templates são usados na página do steam engine no Wikipedia?;A página do steam engine no Wikipedia usa os templates: Template:Citation needed, Template:Clarify, Template:Commons category, Template:HMS, Template:History of technology sidebar, Template:Main, Template:Redirect-multi, Template:Refend, Template:Reflist, Template:Short description, Template:Steam engine applications, e Template:Wiktionary.
Que tipo de energia o Virginia V utiliza?;"O Virginia V utiliza o tipo de energia ""Steam engine""."
Qual produto a Wm. Crichton & Co. fabrica?;"A Wm. Crichton & Co. fabrica ""Steam engine""."
Quais imagens são utilizadas para ilustrar a página do steam engine?;As imagens utilizadas são: Boiler Feed Injector Diagram.svg, Indicator diagram steam admission.svg, Jacob Leupold Steam engine 1720.jpg, Oscillating cylinder.svg, Steam powered road-locomotive from England.png, Turbinia At Speed.jpg, Uniflow steam engine.gif, e Watt steam pumping engine.jpg.
Qual tipo de energia o Wilson G. Hunt (sidewheeler) utiliza?;"O Wilson G. Hunt (sidewheeler) utiliza o tipo de energia ""Steam engine""."
A USS Tasco utiliza qual tipo de propulsão?;"A USS Tasco utiliza propulsão a ""Steam engine""."
Qual o tipo de energia utilizada pela USS Surveyor (1917)?;"A USS Surveyor (1917) utiliza o tipo de energia ""Steam engine""."
A USS Spray (ID-2491) utiliza que tipo de propulsão?;"A USS Spray (ID-2491) utiliza o tipo de propulsão ""Steam engine""."
A USS Whitehead utiliza qual tipo de propulsão?;"A USS Whitehead utiliza propulsão a ""Steam engine""."
