pergunta;resposta
Quais foram os principais combatentes da Guerra Franco-Indiana?;Algonquin, Catawba, Ojibwa, Shawnee e Wabanaki Confederacy.
Quem era o comandante britânico na Guerra Franco-Indiana?;Edward Braddock.
Em qual conflito maior a Guerra Franco-Indiana estava inserida?;A Guerra dos Sete Anos e a Sessenta Anos de Guerra.
Quantas baixas houve na Guerra Franco-Indian?;1,500 mortes em combate.
Quais foram os principais aliados franceses durante a Guerra Franco-Indiana?;Algonquin, Catawba, Ottawa e Shawnee.
Qual foi o evento mais significativo da Guerra Franco-Indiana em 1758?;O cerco de Louisbourg.
Quais tribos indígenas apoiaram os franceses durante a Guerra Franco-Indiana?;Algonquin, Catawba, Shawnee e Wabanaki Confederacy.
Qual foi o papel de Sir William Johnson na Guerra Franco-India?;Ele era um dos comandantes britânicos.
Em que ano a Guerra Franco-Indiana começou?;28 de maio de 1754.
Qual foi o número aproximado de soldados envolvidos na Guerra Franco-Indiana?;Cerca de 10,000.
