pergunta;resposta
Qual é a teoria que se concentra na classificação de problemas computacionais?;teoria da complexidade computacional
Quem é um acadêmico conhecido por sua contribuição para a teoria da complexidade computacional?;Christos Papadimitriou
Qual campo de estudo está relacionado com a teoria da complexidade computacional?;ciência da computação
Quem é um acadêmico que atua no campo da teoria da complexidade computacional além de Christos Papadimitriou?;David Shmoys
Qual campo específico David Shmoys estuda dentro da ciência da computação?;teoria da complexidade computacional
Quem é outro acadêmico que trabalha na teoria da complexidade computacional?;Georg Gottlob
Qual área de especialização de Irit Dinur mencionada?;teoria da complexidade computacional
Quem é conhecido por suas contribuições para a teoria da complexidade computacional além dos acadêmicos já mencionados?;Jelani Nelson
Qual outro cientista da computação além de Christos Papadimitriou está destacado na área da teoria da complexidade computacional?;Larry Stockmeyer
Quem é um acadêmico conhecido por suas contribuições para a teoria da complexidade computacional que também se especializa em campos relacionados à ciência da computação?;Scott Aaronson
