pergunta;resposta
Qual o nome do órgão legislativo da Escócia?;Parlamento da Escócia
O Parlamento da Escócia possui poder para legislar sobre quais áreas?;Saúde, educação, meio ambiente, justiça criminal e agricultura
Quantos membros o Parlamento Escocês possui?;129
Como são eleitos os membros do Parlamento Escocês?;Sistema misto de representação proporcional e maioria simples
Qual a sede do Parlamento da Escócia?;Edimburgo
O Parlamento da Escócia tem poder sobre a política externa?;Não
Qual o papel do First Minister no Parlamento Escocês?;É o líder do governo escocês
O Parlamento Escocês pode aprovar leis que se aplicam a todo o Reino Unido?;Não
Qual o principal objetivo do Parlamento da Escócia?;Representar os interesses do povo escocês
O Parlamento da Escócia é unicamente responsável pela educação superior?;Não, compartilha responsabilidades com o governo do Reino Unido
