pergunta;resposta
Qual é a principal fonte de oxigênio na atmosfera terrestre?;A acção fotossintética dos organismos vivos.
Qual é a segunda electronegatividade mais elevada entre os elementos químicos?;O flúor.
Quem descobriu o oxigênio por primeira vez?;Joseph Priestley e Carl Wilhelm Scheele, mas Priestley é geralmente creditado primeiramente.
Qual é a formula química do dioxigénio?;O2.
Para que queima o oxigênio em comburação?;Com outros elementos como carbono, hidrogênio ou nitrogenas.
Qual é a principal aplicação do oxigênio na indústria?;Produção de aço, plásticos e têxteis.
O que é o uso terapêutico do oxigênio em emergências médicas?;Para auxiliar a respiração em casos de asfixia ou intoxicação por gases venenosos.
Qual é a principal fonte de oxigênio na crosta terrestre?;Compostos óxidos.
Quem cunhou o nome de oxigênio?;Antoine Lavoisier em 1777.
Que elemento químico reage mais facilmente com o oxigênio?;Os não metais, como carbono, hidrogênio e nitrogenas.
