pergunta;resposta
Qual é a principal função de uma farmácia?;A principal função de uma farmácia é fornecer medicamentos, produtos de saúde e orientação farmacêutica aos clientes.
O que um farmacêutico deve fazer ao dispensar um medicamento?;O farmacêutico deve verificar a prescrição, confirmar a identidade do paciente e explicar o uso correto do medicamento.
Quais são exemplos de produtos que uma farmácia geralmente vende?;Produtos como medicamentos prescritos, medicamentos de venda livre, suplementos nutricionais, produtos de higiene e cosméticos.
Como as farmácias garantem a segurança dos medicamentos?;As farmácias mantêm os medicamentos em armários fechados, controlam o estoque e realizam inspeções regulares.
O que deve ser feito ao receber uma reclamação de um cliente?;O atendente deve ouvir atentamente o cliente, oferecer uma solução adequada e, se necessário, encaminhar o caso ao gerente.
Quais são os requisitos para trabalhar em uma farmácia?;É necessário ter formação em farmácia, registro no conselho regional de farmácia e conhecimento em legislação sanitária.
Por que as farmácias devem manter registros de vendas?;Para garantir o controle de estoque, rastrear medicamentos sensíveis e cumprir normas legais de vigilância sanitária.
Como as farmácias lidam com medicamentos de venda sob prescrição?;Eles verificam a prescrição médica, armazenam os medicamentos em locais seguros e dispensam apenas para o paciente autorizado.
Quais são as responsabilidades de um farmacêutico no atendimento ao cliente?;O farmacêutico deve orientar sobre o uso correto de medicamentos, identificar interações e garantir a segurança do paciente.
Por que a higiene nas farmácias é fundamental?;Para evitar contaminação de medicamentos, proteger a saúde dos clientes e cumprir normas de qualidade e segurança.
