pergunta;resposta
Quem fundou a Dinastia Yuan da China?;Kublai Khan
Qual era o título do líder da Dinastia Yuan?;Khagan-Emperor
Quais foram as cidades capital da Dinastia Yuan?;Khanbaliq e Shangdu
Qual foi a moeda usada na Dinastia Yuan?;Cash (moeda chinesa)
Quando a Dinastia Yuan foi dissolvida?;1368-09-14
Qual era o nome do reinado da Dinastia Yuan em chinês simplificado?;元朝 (Yuán cháo)
Quem foi um dos monarcas da Dinastia Yuan?;Duke Yansheng
Qual foi uma das batalhas importantes envolvendo a Dinastia Yuan?;Batalha de Yamen
Quais foram algumas das religiões praticadas na Dinastia Yuan?;Budismo, Mongol Tengrismo/chinesa adoração ao céu, xamanismo, taoísmo, confucionismo, religião chinesa popular, cristianismo nestoriano chinês, catolicismo romano, judaísmo, maniqueísmo chinês e islamismo
Qual foi um dos eventos que marcou o fim do reinado da Dinastia Yuan?;Formação do Norte Yuan dinastia
