pergunta;resposta
Qual é o nome em inglês para a principal assembleia legislativa da Escócia?;Parliament of Scotland
Em qual cidade está localizado o Parlamento da Escócia?;Edimburgo
Quando foi restaurado o parlamento escocês após um período de inatividade?;1999
Qual é a função principal do Parlamento da Escócia?;Legislar sobre assuntos internos da Escócia
Quantos membros compõem o Parlamento da Escócia?;129
Onde se encontram as sedes do Parlamento da Escócia?;Edimburgo, no Palácio de Holyroodhouse e no edifício do Parlamento escocês
Quem é o atual Líder do Parlamento da Escócia (Presidença)?;George Adam
Qual era o nome da assembleia anterior à restauração do parlamento escocês?;Conselho de Estado da Escócia
O Parlamento da Escócia tem poder para legislar sobre questões como educação e saúde?;Sim
Qual é um dos símbolos mais conhecidos do Parlamento da Escócia?;O edifício do novo parlamento com sua cúpula dourada
