pergunta;resposta
Qual é o fuso horário UTC de Varsóvia?;+2
Qual é a temperatura média mais baixa registrada em abril em Varsóvia?;-1.6°C
Qual é a temperatura mais baixa em abril em Varsóvia?;4°C
Qual foi a temperatura máxima registrada em abril em Varsóvia?;30.4°C
Qual é a temperatura mais alta no mês de dezembro em Varsóvia?;2.7°C
Qual é a temperatura média em maio em Varsóvia?;14.8°C
Como é classificada administrativamente Varsóvia?;City county
Em qual rio fica localizada Varsóvia?;Vístula
Qual é a classificação de região de Varsóvia?;Região
É considerado que Varsóvia seja uma cidade-condado?;Sim
