pergunta;resposta
Qual é o comprimento do rio Reno?;1 233 km
Em quais países o rio Reno deságua no mar do Norte?;No delta do Reno–Mosa–Escalda.
Qual país possui a confluência de origem do rio Reno?;Suíça
O rio Reno está categorizado como qual tipo de curso d'água?;BodyOfWater
Qual ponte cruza o rio Reno em Emmerich?;Emmerich Rhine Bridge
O rio Reno é um tipo de qual entidade geográfica?;NaturalPlace
Qual evento histórico está associado ao território do rio Reno?;Battle of the Teutoburg Forest
Qual usina nuclear utiliza o rio Reno como fonte de resfriamento?;Philippsburg Nuclear Power Plant
Em quais subdivisões políticas o rio Reno está localizado na Alemanha?;Alsace, Baden-Württemberg, Hesse, North Rhine-Westphalia
Qual corredor de transporte foi nomeado em homenagem ao rio Reno?;Verkehrsverbund Rhein-Ruhr
