pergunta;resposta
"Quem escreveu ""The Shadow of the Hummingbird""?";Kathy Tucker, Joe Troublefield
Onde nasceu Tom Mylan?;Southern California
Qual é o subdivisão da Southern California que inclui San Luis Obispo County, Califórnia?;Estados Unidos da América
Quais são as principais cidades da Southern California?;Los Angeles, San Diego
Qual é o código de area para o sinal de rádio XEWW-AM?;-117 34
Em que ano foi feita a contagem populacional da Southern California?;2020
Qual é o local geométrico da Southern California?;POINT(-117 34)
Quais são as principais categorias da Southern California?;Category:Southern California, Template:California, Template:Cite_journal, Template:Col-end, Template:Colend, Template:Incomplete_list, Template:More_citations_needed, Template:Reflist, Template:Use_mdy_dates, Template:Wide_image
Qual é o tamanho total da Southern California em milhas quadradas?;56505
Em que cidade fica a Westwood College?;Southern California
