pergunta;resposta
Em que país a Normandia está localizada?;França.
De qual região os normandos se originaram?;Norte da França
Qual foi a língua original dos normandos?;Norsez
Quem eram os ancestrais Viking dos normandos?;Escandinávios
Qual foi a principal contribuição dos normandos para a cultura e história europeia?;Expansões militares, construções de castelos e influência cultural na Europa Medieval.
Qual foi a religião predominante entre os normandos?;Catolicismo
O que significa originalmente a palavra 'Norman'?;Homem do Norte.
Quando foi registrada a versão latina da palavra 'Norman' pela primeira vez?;Século IX
Que batalha teve o duque dos normandos como comandante?;Batalha de Hastings, liderada por Guilherme, o Conquistador.
Qual estilo arquitetônico é associado às igrejas construídas pelos normandos?;Romanânico
