pergunta;resposta
Qual cidade é o capital da Polônia?;Varsóvia
Em que rio Varsóvia fica?;Vístula
A qual distância se distancia Varsóvia do mar Báltico?;cerca de 260 km
Qual é a maior cidade da Polônia?;Varsóvia
Em que se encuentra o capital da União Europeia?;Warszawa
Quem classificou a Varsóvia como a 32ª cidade mais habitável do mundo?;.
Em qual ano foi Varsóvia classificada da 32ª cidade mais habitável do mundo?;2012
O que caracteriza o EITHERTECA da Varsóvia?;pla variedade de indústrias
Que intercâmbio em Varsóvia é um dos mais importantes para a Europa Central e Oriental?;esquisa
Qual o nome da agência da União Europeia para a segurança das fronteira externas?;Frontex
