pergunta;resposta
O imperialismo é a ideia de que um país deve exercises potência para expandir seu domínio?;Sim
Qual é a principal razão por trás do imperialismo colonial?;A necessidade de recursos, terras e mercado
O imperialismo pode levar a dependência econômica entre os países?;Sim
Qual foi um dos primeiros colunistas do século XIX?;Bismarck e Marx
Os conflitos entre os colonios e os colunistas eram generalmente armados?;Sim
O imperialismo pode levar a danos ambientais?;Sim
Por que muitas divisões ocorrem em regimes colunistas?;A divisão de recursos, terras e identidade
O imperialismo pode manter equilíbrio de poder entre os países?;Sim
O imperialismo pode afetar a sociedade local?;Sim
Qual é um dos primeiros colunistas da atualidade?;Mao Zedong e Aung San
