pergunta;resposta
Qual empresa foi formada pela fusão da Sky Television e da British Satellite Broadcasting?;BSkyB
Quem é o maior empresa de televisão por assinatura digital do Reino Unido?;BSkyB
Em que ano a BSkyB adquiriu a Sky Italia?;1986
Qual é o nome da holding do BSkyB?;Sky plc.
Qual é o nome da operação no Reino Unido para BSkyB?;Sky UK Limited,
Em que ano a Setanta Sports recebeu os direitos de transmissão do Primeier Leage?;2006
Quantos dos seis pacotes totais disponíveis para as emissoras foram premiados com a Setanta?;dois
Quem comprou as 4 pacakages restantesdawards as emissoras?;O usuário
De que consórcio o BSkyB foi excluído?;ONdigital
Quanto a Sky fez para ganhar os 4 pacakages de transmissão que eles compraram?;£ 1,3
