pergunta;resposta
Where is the Scottish Parliament located?;Edinburgh.
What's the name of its main building?;The Scottish Parliament Building.
How many Members of the Scottish Parliament (MSPs) are there?;129 MSPs.
Under what system are MSPs elected?;Additional member system (AMS).
In which year was the Scottish Parliament established?;1998, by the Scotland Act.
Who is the current Presiding Officer of the Scottish Parliament?;Alison Johnstone.
Which electoral region has the most constituencies?;Lothian, with 7 constituencies.
How long are the terms for MSPs?;4 years.
What are some key committees of the Scottish Parliament?;"Economy, Energy and Tourism; Education, Lifelong Learning and Culture."
When was the last general election held?;May 5, 2016.
