pergunta;resposta
Em que estado da Califórnia está localizada a região do sul?;Califórnia
Quais são as características físicas que definem as fronteiras do sul da Califórnia?;Oceano Pacífico, a fronteira internacional com o México e o estado do Arizona
Qual foi a população estimada de 2019 para a região do sul da Califórnia?;23,8 milhões de pessoas
Quem é Jill Barnett e onde nasceu?;Jill Barnett nasceu em Southern California
Qual é a imagem representativa da região do sul da Califórnia?;Sdmarina.jpg
Quais são algumas das atividades econômicas significativas na região do sul da Califórnia?;Indústria cinematográfica, comércio internacional e turismo
Onde se encontra a sede da Fosselman's Ice Cream Company?;Na região do sul da Califórnia
Quem é Neal Rubin e onde nasceu?;Neal Rubin nasceu em Southern California
Qual é o nome da cidade de origem do grupo de música Bloodshed?;Southern California
Quais são algumas das atrações turísticas populares na região do sul da Califórnia?;Sunset Strip em Hollywood, Santa Monica Pier e Balboa Park
