pergunta;resposta
Qual foi a original formula da segunda lei de Newton?;A versão original afirma que a força é igual à derivada temporal do momento linear.
Que conceito é utilizado para descrever a capacidade de um objeto resistir a alterações em sua velocidade?;Inércia
Qual dos seguintes não é uma componente da força vetorial?;massa
O que causa um corpo fixo a sofrer deformações internas?;estresse mecânico
Qual força principal é responsável por modificar a velocidade de um objeto em movimento?;força de arrasto
Que termo é utilizado para descrever a influência que causa deformações em uma matéria sólida?;estresse mecânico
Qual foi a principal contribuição de Isaac Newton para as leis de movimento?;a segunda lei de Newton
Que força principal atua na gravidade?;força gravitacional
Qual é a principal consequência da aplicação de uma força torque em um corpo?;mudanças na velocidade de rotação do corpo
Que conceito é utilizado para descrever a distribuição ou divisão de uma força sobre uma área?;pressão
