pergunta;resposta
Quem são Mirza Husayn Tehrani, Muhammad Kazim Khurasani e Abdallah Mazandaran?;Mirza Husayn Tehrani, Muhammad Kazim Khurasani e Abdallah Mazandaran.
Quais são alguns dos modelos de página do Wiki que a página do Islamism utiliza?;Template:Authority_control, Template:Islam_topics, Template:Main_list, Template:Use_dmy_dates, Template:When, Template:Wiktionary-inline.
Quais imagens estão associadas à página de Islamism?;Akhund Khurasani,_Mirza_Husayn_Tehrani,_and_Abdullah_Mazandaran, Flag_of_Hamas, Morteza_Motahhari_(1659), Reagan_sitting_with_people_from_the_Afghanistan-Pakistan_region_in_February_1983, Shamsabadi.
Qual é a função de Zulkifli Abdhir?;PersonFunction.
O que significa Islamism?;Mirza Husayn Tehrani, Muhammad Kazim Khurasani, Abdallah Mazandaran.
Quais são os temas abordados na página de Islamism?;Islamism.
Qual é o propósito do Template:Authority_control?;Não especificado no texto.
Qual é o nome de um dos grupos associados à página de Islamism?;Tahrir al-Sham.
"O que significa a palavra ""Islamism"" no contexto da página?";Não especificado no texto.
Qual é a principal característica da página sobre Islamism?;A página de Islamism é sobre Mirza Husayn Tehrani, Muhammad Kazim Khurasani e Abdallah Mazandaran.
