pergunta;resposta
Qual é a unidade de força no sistema internacional?;newton
O que é força de atrito?;força que se opõe ao movimento
Como a força é relacionada à aceleração?;F = ma
O que é força resultante?;soma vetorial de todas as forças atuantes
Quais são as forças fundamentais da natureza?;gravitacional, eletromagnética, nuclear forte e fraca
Como a força gravitacional afeta os corpos celestes?;mantém os planetas em órbita
O que é força normal?;força exercida por uma superfície em reação ao peso de um objeto
Como a força de tração atua em cordas e cabos?;força de tensão que se propaga através do material
O que é força de empuxo?;força exercida por um fluido em um objeto imerso
Como a força de resistência do ar afeta o movimento de um objeto?;opõe-se ao movimento e reduz a velocidade
