pergunta;resposta
Quem inventou o motor atmosférico?;Thomas Newcomen
Em qual ano foi inventado o motor atmosférico?;1712
Qual melhoria James Watt fez no motor a vapor?;Tornou-o mais eficiente
Qual é um componente do motor a vapor?;Pistão
Que tipo de combustão utiliza o motor a vapor?;Combustão externa
Para que foi uma das primeiras aplicações do motor a vapor?;Bombear água dos mineiros
Qual é outro nome para um motor a vapor fixo usado em fábricas?;Motor fixo
Que tipo de motor a vapor é utilizado em trens?;Locomotivas
Para que serviam os primeiros motores a vapor antes do seu uso generalizado no transporte?;Bombear água e fornecer energia para máquinas
Quem melhorou o motor a vapor adicionando um condensador separado?;James Watt
