pergunta;resposta
Qual é o nome em inglês da floresta amazônica?;também conhecida em inglês como Amazônia ou Amazon.
Quantos quilômetros quadrados de floresta tropical são cobertos na bacia amazônica?;5.500.000 quilômetros quadrados (2.100.000 milhas quadradas) são cobertos pela floresta tropical.
Quantas nações controlam a região da floresta amazônica?;Esta região inclui território pertencente a nove nações.
"Quantas nações possuem estados ou departamentos com o nome ""Amazonas""?";"Estados ou departamentos de quatro nações contêm ""Amazonas"" em seus nomes."
Qual a porcentagem que a Amazônia representa das florestas tropicais remanescentes do planeta?;A Amazônia representa mais da metade das florestas tropicais remanescentes do planeta.
Em que país está localizada a maior parte da floresta amazônica?;A maior parte da floresta amazônica encontra-se no Brasil.
Quantas espécies de árvores podem ser encontradas na floresta amazônica?;A floresta amazônica abriga aproximadamente 16.000 espécies de árvores.
Qual é o nome holandês para a floresta amazônica?;O nome holandês para a floresta amazônica é Amazoneregenwoud.
A floresta amazônica pertence a qual tipo de ecorregião?;A floresta amazônica pertence às ecorregiões neotropicais.
Que tipo de populações indígenas vivem na floresta amazônica?;A floresta amazônica abriga populações indígenas isoladas.
