pergunta;resposta
O que é desobediência civil, de acordo com o texto?;Não há definição explícita no texto.
Qual a principal característica da desobediência civil, segundo o texto?;Não há informações sobre a principal característica.
O texto menciona algum exemplo de desobediência civil?;Não há informações sobre exemplos de desobediência civil.
O texto aborda as possíveis consequências da desobediência civil?;Não há informações sobre as consequências da desobediência civil.
O texto descreve se a desobediência civil é sempre legal ou ilegal?;Não há informações sobre a legalidade da desobediência civil.
O texto discute o papel da violência na desobediência civil?;Não há informações sobre a relação entre violência e desobediência civil.
De acordo com o texto, a desobediência civil é sempre planejada?;Não há informações sobre o planejamento da desobediência civil.
O texto explica se a desobediência civil é um fenômeno moderno ou antigo?;Não há informações sobre a temporalidade da desobediência civil.
O texto faz referência a figuras históricas que praticaram a desobediência civil?;Não há informações sobre figuras históricas relacionadas à desobediência civil.
O texto detalha o propósito da desobediência civil?;Não há informações sobre o propósito da desobediência civil.
