pergunta;resposta
Qual é o elemento químico representado pelo símbolo 'O'?;Oxigênio
Em que estado físico encontra-se o oxigênio a temperatura ambiente?;Gás
Qual é a importância do oxigênio para os seres vivos?;É essencial para a respiração celular e para a produção de energia.
A qual grupo do sistema periódico o oxigênio pertence?;Grupo 16
Qual é a massa atômica aproximada do oxigênio?;16 u (unidades de massa atômica)
O oxigênio pode formar moléculas diatômicas, como O2. Verdadeiro ou falso?;Verdadeiro
Qual é o estado de oxidação mais comum do oxigênio em compostos químicos?;-2
O oxigênio pode existir como uma substância líquida sob certas condições. Verdadeiro ou falso?;Verdadeiro
Qual é o papel do oxigênio no processo de fotossíntese?;É um produto final da reação.
O oxigênio pode ser encontrado livre na atmosfera terrestre. Verdadeiro ou falso?;Verdadeiro
