pergunta;resposta
Qual é o objetivo principal do IPCC?;sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
Desde quando o IPCC existe?;1988
Onde está sediado o IPCC?;Geneva, Switzerland
Quais são as duas organizações da ONU que estabeleceram o IPCC?;PNUMA e Organização Meteorológica Mundial (OMM)
Por que o IPCC é considerado importante para políticas climáticas?;porque representa a maior autoridade mundial sobre aquecimento global
Quem foi Bert Bolin em relação ao IPCC?;conhecido por estar ligado ao IPCC
Qual é a ocupação de Rajendra K. Pachauri no contexto do IPCC?;ocupou cargo no IPCC
Quem é Sergey Gulev em relação ao IPCC?;conhecido por estar ligado ao IPCC
Qual prêmio o IPCC recebeu em reconhecimento de seu trabalho?;Prêmio Nobel da Paz
Quem é Filippo Giorgi em relação ao IPCC?;está ligado à instituição do IPCC
