pergunta;resposta
Qual é a diferença horária de Varsóvia?;A hora local em Varsóvia está no fuso GMT+2.
Qual é a temperatura média de maio em Varsóvia?;A temperatura média de maio em Varsóvia é de 14,8°C.
Quem são algumas pessoas notáveis que morreram em Varsóvia?;Entre os que morreram em Varsóvia estão Tadeusz Piotrowski e Zbigniew Burzyński.
Qual ministério está sediado em Varsóvia?;O Ministério da Finança da Polônia tem sua sede em Varsóvia.
Qual foi um evento histórico associado ao Ghetto de Varsóvia?;O Ghetto de Varsóvia foi um local central durante a Segunda Guerra Mundial, marcando eventos trágicos na história judaica.
Qual é uma ponte famosa que atravessa um rio em Varsóvia?;A Ponte Śląsko-Dąbrowski é uma ponte notável em Varsóvia, sobre o Rio Vistula.
Onde está localizado o University College de Varsóvia?;O University College, também conhecido como Universidade de Varsóvia, está sediado na cidade de Varsóvia.
Qual estação ferroviária é famosa em Varsóvia?;A Estação Ferroviária Warszawa Rembertów é uma das estações mais conhecidas da cidade.
Qual museu pode ser visitado em Varsóvia?;O Museu da Colleção de João Paulo II está localizado em Varsóvia.
Qual empresa de mídia está sediada em Varsóvia?;A TVN 7, uma rede de televisão polonesa, tem sua sede em Varsóvia.
