pergunta;resposta
Qual é o número aproximado de habitantes que Jacksonville possui?;Estimativa populacional da cidade em 2023 é de cerca de 915,645 pessoas.
Em qual ano a consolidação fez com que Jacksonville se tornasse parte do Condado de Duval?;A consolidação aconteceu em 1968.
Qual é o rio principal que corre ao lado da cidade de Jacksonville?;St. Johns River
Quem foi o nome do fundador da colônia francesa no local atual de Jacksonville?;Fort Caroline, fundada pelo explorador francês Jean Ribault em 1564.
Qual é o nome da figura histórica que recebeu o nome de Jacksonville?;Andrew Jackson, um general e presidente dos Estados Unidos que teve sua reputação fortalecida durante a Guerra Revolucionária Americana, sendo posteriormente eleito presidente.
Qual é a população da cidade de Jacksonville em termos absolutos?;Atualmente, a população estimada de Jacksonville é de aproximadamente 915.645 habitantes.
Em qual ano Jacksonville completau 450 anos desde que a colônia francesa foi fundada?;Jacksonville completou 450 anos da fundação da Fort Caroline em 2014.
Quem eram as pessoas que habitavam na área antes dos europeus chegarem?;Antes dos europeus, a área era habitada principalmente pelos Timucua indígenas.
O rio St. Johns é conhecido por algum nome em espanhol ou francês da época de seus primeiros colonizadores?;"Em espanhol, os franceses chamavam o rio de Rio de San Juan; enquanto, em francês, era conhecido como le fleuve de la Caroline."
Quando Jacksonville começou a ser planejado e desenvolvido significativamente?;Jacksonville teve seu primeiro plano urbano significativo no início do século XX, com o surgimento de centros comerciais e construções públicas.
