pergunta;resposta
Qual é o nome da maior floresta tropical do mundo?;Floresta Amazônica
Quantos quilômetros quadrados de área a bacia amazônica cobre na América do Sul?;7 milhões de quilômetros quadrados
Qual porcentagem da floresta amazônica está localizada no Brasil?;60%
Quantas nações abrangem a região amazônica?;Nove nações
Qual é o nome da área administrativa criada em 1966 para promover o desenvolvimento da Amazônia?;Superintendência do Desenvolvimento da Amazônia (SUDAM)
Qual porcentagem do território brasileiro é ocupada pelo bioma amazônico?;49,29%
Quantas espécies de árvores são encontradas na floresta amazônica?;16.000
Quem morreu na Amazônia além de Guillermo Cervantes?;Maria Koepcke
Qual é a porcentagem da área de floresta tropical remanescente do planeta que a Amazônia representa?;Mais da metade
Quantas espécies de mamíferos existem na Amazônia?;427
