pergunta;resposta
Quantos alunos de graduação a Universidade de Chicago tem atualmente?;5971
Qual é o número total de estudantes na Universidade de Chicago?;16016
Quais são as escolas profissionais da Universidade de Chicago além das artes e ciências?;Escola de Medicina Pritzker, Escola de Negócios Booth, Faculdade de Direito, Escola de Administração de Serviço Social, Escola Harris de Estudos de Políticas Públicas, Divinity School e Graham School of Continuing Liberal and Professional Studies
Quantos ganhadores do Prêmio Nobel são afiliados à Universidade de Chicago?;98
Onde está localizado o Centro Presidencial Barack Obama na Universidade de Chicago?;na universidade
Em qual ano a Universidade de Chicago produziu 34 membros do corpo docente premiados com o prêmio MacArthur 'Genius Grant'?;2018
Quantas bolsas Rhodes a Universidade de Chicago tem entre seus ex-alunos e professores?;53
Qual é o ranking USNWR mundial da Universidade de Chicago?;15
Quais são os dois laboratórios administrados pela pesquisa da Universidade de Chicago?;Fermi National Accelerator Laboratory e Argonne National Laboratory
Quantos estudantes a universidade tem em total, incluindo graduação e pós-graduação?;18452
