pergunta;resposta
Quem eram os huguenotes?;os protestantes franceses durante as guerras religiosas na França (segunda metade do século XVI)
Quantos huguenotes deixaram a França após a revogação do Édito de Nantes?;cerca de 300 000
Quem foi o responsável pela revogação do Édito de Nantes?;Luís XIV
Em que data foi revogado o Édito de Nantes?;18 de outubro de 1685
Qual era a principal denominação religiosa dos huguenotes?;calvinistas e membros da Igreja Reformada
O que eram os camisards em relação aos huguenotes?;os camisards eram um grupo de huguenotes rebeldes
Quais regiões da França tinham uma população majoritariamente protestante alemã?;Alsácia, Moselle e Montbéliard
Por que motivo os huguenotes deixaram a França em massa?;devido às perseguições contra as comunidades protestantes sob Luís XIV
Qual é o tipo de grupo etnoreligioso que inclui os huguenotes?;etnoreligiosos
Qual categoria do DBpedia se relaciona com a história dos huguenotes na França?;Category:Huguenot_history_in_France
