pergunta;resposta
Qual é a origem do termo 'império' em latim?;imperium = poder, autoridade
O que define um império segundo o contexto?;uma unidade política composta por vários territórios e povos, governados por um soberano ou oligarquia
Qual é o exemplo mencionado no contexto como 'Imperium Romanum'?;o território sobre o qual Roma governava
Qual é a característica principal da estrutura de um império?;um centro dominante (metrópole) que exerce controle político sobre periferias subordinadas
Quais são os grupos sociais que geralmente governam um império?;um soberano (imperador) ou uma oligarquia
Qual partido político é associado ao imperialismo de acordo com os fatos?;Partido Conservador do Canadá (1867–1942)
Qual evento histórico está ligado ao imperialismo de acordo com os fatos?;Genocídio dos Herero e Namaqua
Qual disciplina acadêmica está associada ao imperialismo?;história do colonialismo
Qual período é associado ao imperialismo em relação ao Portugal e Angola?;época do imperialismo
Qual é a função do termo 'imperialismo' segundo o contexto?;categoria de análise que não se limita à identidade de um Estado
