pergunta;resposta
Qual cientista cunhou o termo 'sistema imunitário'?;Ilya Ilyich Mechnikov
O que o sistema imunitário é responsável por detectar?;uma imensa variedade de agentes patogénicos
Qual mecanismo de defesa envolve a fagocitose?;sistema imunitário inato
O que acontece com o sistema imunitário após uma exposição inicial a um agente específico?;cria memória imunológica
Qual é o principal objetivo da vacinação?;estimular a imunidade adquirida
O que é a autoimunidade?;um sistema imunitário hiperativo que ataca tecido normal
O que é a imunodeficiência?;atividade do sistema imunitário inferior ao normal
Qual é o nome dado ao sistema imunológico do cérebro?;sistema neuroimune
Quais são os dois componentes principais do sistema imunitário?;inato e adaptativo
O que é a função da fagocitose?;eliminar patógenos através da ingestão e destruição
