pergunta;resposta
O que é o termo 'Império' em latim?;Imperium, significando poder ou autoridade.
Qual foi um exemplo clássico de império na antiguidade?;O Império Romano.
Quais são os principais fatores que motivaram a expansão imperialista?;Interesses econômicos, políticos e culturais.
Qual figura ou movimento se opõe ao imperialismo?;Léon-Étienne Duval.
Qual livro está ligado à análise da relação entre cultura e imperialismo?;O livro 'Culture and Imperialism'.
Qual partido político é associado à ideologia do imperialismo no Canadá?;A Canadian Party.
Qual obra teórica aborda o imperialismo de forma crítica?;O livro 'Culture and Imperialism'.
Qual país africano foi um território imperialista da Portugal?;Angola.
Qual partido político, durante o século XIX no Canadá, teve como ideologia o imperialismo?;O Progressive Party (Cape Colony).
Qual autor ou pensador é conhecido por se interessar pelo estudo do imperialismo?;Michael Parenti.
