pergunta;resposta
Qual é o nome da Assembleia da Escócia?;Scottish Parliament.
Quem é o líder atual da Assembleia da Escócia?;Alison Johnstone.
Quando foi a última eleição para a Assembleia da Escócia?;6 de maio de 2021.
Qual sistema de voto é utilizado na Assembleia da Escócia?;Sistema de membro adicional (Additional member system).
Quais são os principais comitês da Assembleia da Escócia?;"Economia, Energia e Turismo; Educação, Formação Continuada e Cultura; Igualdade de Oportunidades; Europa e Relações Externas; Finanças; Governo Local e Comunidades; Agricultura, Ambiente e Mudanças Climáticas."
Onde está localizada a Assembleia da Escócia?;Edimburgo, Escócia.
Qual é a estrutura ou símbolo associado à Assembleia da Escócia?;"O símbolo é representado por ""Scottish-parliament.svg""."
Onde ocorre as reuniões da Assembleia da Escócia?;No Edifício da Assembleia da Escócia.
Quais são os grupos políticos presentes na Assembleia da Escócia?;"Em cooperação com"" (refere-se à cooperação entre partidos)."
Qual é o período legislativo da Assembleia da Escócia?;6º período legislativo da Escócia.
