pergunta;resposta
De acordo com a definição fornecida, quais números não são considerados primos?;0 e 1
Como são chamados os pares de números primos que se diferem por duas unidades?;primos gêmeos
O que significa dizer que um número inteiro tem módulo maior que um e não é primo?;Diz-se que é composto.
Qual é a importância dos números primos na teoria dos números?;São a base do Teorema Fundamental da Aritmética.
O que é a decomposição em fatores primos?;O processo de escrever um número natural como um produto de números primos.
Qual o número de primos positivos menores que 1000?;168
O que é um primorial?;O produto de todos os números primos q inferiores ou iguais a p.
Qual a importância de 15877# – 1?;É o maior primo encontrado da forma p# – 1.
Qual é a característica principal do Teorema Fundamental da Aritmética?;Todo número natural maior que 1 pode ser escrito de forma única como um produto de números primos.
Qual é o nome do teorema que afirma que todo número natural maior que 1 pode ser escrito de forma única como um produto de números primos?;O Teorema Fundamental da Aritmética.
