pergunta;resposta
Qual o principal efeito da força sobre um objeto?;Alterar seu estado de movimento.
A força é medida em qual unidade padrão?;Newton (N).
Um objeto em repouso permanecerá em repouso, a menos que seja influenciado por qual fator?;Uma força.
A Segunda Lei de Newton descreve a relação entre força, massa e aceleração. Qual é essa relação?;F = ma
Se um objeto está parado e uma força é aplicada, o que acontecerá?;Ele começará a se mover.
Qual a unidade de medida da massa?;Quilograma (kg).
Um objeto está sendo puxado com uma força de 5 N. Se a massa do objeto é de 2 kg, qual será a sua aceleração?;2.5 m/s²
O que acontece quando duas forças de igual intensidade e direção atuam sobre um objeto?;O objeto permanece em equilíbrio.
Qual a relação entre força e massa em um movimento uniforme?;A força é diretamente proporcional à massa.
Se uma força de 10 N é aplicada a um objeto com uma massa de 5 kg, qual será a sua velocidade final após 2 segundos, considerando uma aceleração constante?;Não é possível determinar a velocidade final sem conhecer a força resultante.
