pergunta;resposta
Qual conceito os filósofos da antiguidade usavam para estudar máquinas simples?;Força
Qual era a crença de que manter o movimento exigia força?;Erro fundamental
Quem possuía matemática na formulação das leis do movimento?;Sir Isaac Newton
Quantos anos levaram para melhorar as leis de movimento propostas por Sir Isaac Newton?;Quase trezentos anos.
Quem desenvolveu a teoria da relatividade para explicar fenômenos além das forças clássicas?;Einstein
Qual foi o impacto da física de partículas na descrição das forças subatômicas?;Modelo Padrão
Quais são as partículas trocadas previstas pelo modelo padrão para mediar interações fundamentais?;Bósons de bitola
Qual é a interação fundamental mais forte segundo o modelo padrão?;Forte
Qual é a interação fundamental mais fraca descrita no modelo padrão?;Gravitacional.
Como são expressas as forças fracas e eletromagnéticas no contexto do modelo padrão?;Interação eletrofraca
