pergunta;resposta
Quem eram os Normandos em relação aos vikings?;A aristocracia dos normandos descendia em grande parte de viquingues da Escandinávia.
Em que região a Normandia estava localizada originalmente?;No norte da França, com influências na parte norte e mediterrânea da Europa Medieval e Oriente Médio.
Qual é o significado do termo Normans na língua moderna?;Normanos
Em que idioma os normandos falavam originalmente?;Old Norse.
Quem foi o líder que ajudou a fundar a Normandia na Inglaterra?;ilherme, o Conquistador
Em qual período histórico o ducado da Normandia alcançou sua maior influência?;Século X.
Qual é a relação entre os normandos e as Cruzadas?;Já estavam em atividade na época das Cruzadas.
Como são classificados culturalmente os Normandos?;Grupo etnico
Em qual religião a maioria dos normandos se converteu no século XIX?;Católica
Qual é o significado original da palavra 'Normans' em português?;Viking
