pergunta;resposta
Qual é o apelido de Varsóvia?;Cidade dos Palácios
Onde está localizada Varsóvia geograficamente?;Na Europa Central
Qual é a população da área metropolitana de Varsóvia?;Mais de 2,6 milhões de habitantes
Quais são as principais atrações turísticas em Varsóvia?;Cidade Antiga, Castelo Real e palácios
Onde está localizado o Castelo Real de Varsóvia?;No centro histórico de Varsóvia
Qual universidade é considerada uma das melhores de Polônia?;Universidade de Varsóvia
O que Varsóvia oferece a seus visitantes?;Experiências culturais e históricas ricas
Qual é a importância histórica de Varsóvia?;Capital da Polônia e por sua resistência durante conflitos
Quando foi reconstruído o Castelo Real de Varsóvia?;Após a destruição na Segunda Guerra Mundial
Qual é a origem medieval de Varsóvia?;Século XI, fundada por Duques Polônicos
