pergunta;resposta
Qual é o nome do filo que inclui os ctenóforos?;Ctenophora
Os ctenóforos são animais aquáticos?;Sim
Qual é uma característica física notável dos ctenóforos?;Possuem plumas ciliadas para nado e captura de presas
Os ctenóforos são encontrados em águas doce ou salgada?;Águas salgadas
Quais são os principais métodos de alimentação dos ctenóforos?;Captura de presas e filtração
Os ctenóforos têm um sistema nervoso complexo como o dos vertebrados?;Não
Qual é a função das colônias de cílios nos ctenóforos?;Para nado e captura de presas
Os ctenóforos são conhecidos por sua capacidade de regeneração?;Sim
Qual é a forma básica do corpo dos ctenóforos?;Bilateralmente simétrico, com formato de sino ou disco
Os ctenóforos podem ser encontrados em quais regiões oceânicas?;Todas as regiões oceânicas do mundo
