pergunta;resposta
Jacksonville é a cidade mais populosa do qual estado norte-americano?;Flórida
Quando foi Jacksonville incorporada?;9 de fevereiro de 1832
Em que ano os Estados Unidos ganharam a Flórida da Espanha?;1822
Quem foi Jacksonville nomeada após?;Andrew Jackson, o primeiro governador militar do território da Flórida e sétimo presidente dos Estados Unidos
Qual é a população estimada de Jacksonville em 2020?;Quase 950 mil habitantes
Jacksonville está localizada nas margens do qual rio?;St. Johns
Qual foi o primeiro assentamento europeu em Jacksonville?;Fort Caroline, estabelecido em 1564 pelos franceses
Em que ano a Universidade do Norte da Flórida foi fundada?;1902
Qual é o apelido de Jacksonville?;River City, The Bold New City of the South
Jacksonville é conhecida por qual atração turística?;Jacksonville Zoo e Gardens
