pergunta;resposta
Qual é uma forma de protesto político feito pacificamente contra leis injustas?;Desobediência civil
Quem foi o primeiro a formular o conceito de desobediência civil?;Henry David Thoreau
Qual líder histórico aplicou com sucesso a desobediência civil na Índia?;Mahatma Gandhi
Em qual país a desobediência civil foi usada para combater a segregação racial?;Estados Unidos
Qual movimento na Índia utilizou a desobediência civil durante sua luta pela independência?;Assam Movement
Quais protestos recentes na Nigéria usaram a desobediência civil?;End SARS
Qual movimento de mulheres francês também praticou a desobediência civil?;Les Gilets Jaunes
Quem foi um exemplo notável de desobediência civil na luta pelos direitos civis nos EUA?;Martin Luther King Jr.
Qual protesto em 1998 na Rússia utilizou a desobediência civil?;Greve dos mineiros
Em qual país da Ásia a desobediência civil foi usada contra o apartheid?;Nigéria
