pergunta;resposta
Qual foi o marco inicial da Dinastia Yuan?;"A proclamação do nome dinástico ""Great Yuan"" por Kublai."
Em que ano a Dinastia Yuan foi dissolvida?;1368.
Quais foram algumas das religiões praticadas durante a Dinastia Yuan?;Buddhismo, Tengrism Mongol, adoração chinesa ao Céu, Xamanismo, Taoismo, Confucionismo e Cristianismo Romano Católico, entre outras.
Cite um dos locais que serviu como capital da Dinastia Yuan.;Khanbaliq ou Shangdu.
Quais foram algumas das categorias do Wikimedia Commons associadas à Dinastia Yuan?;Estados mongóis, monarquias do leste asiático e desmembramentos do século XIV na China.
Qual era o título do líder da Dinastia Yuan?;Khagan-Emperor.
Quais foram algumas das moedas utilizadas durante a Dinastia Yuan?;Cash (moeda chinesa).
Cite um exemplo de uma obra de arte ou objeto cultural associado à Dinastia Yuan.;Jar de porcelana de Jingdezhen (exemplos incluem Jar de porcelana azul esmaltada e Buda de porcelana).
Quais os dois lagos artificiais construídos em Dadu durante a Dinastia Yuan?;Houhai e Qianhai.
Quais as coordenadas geográficas associadas à Dinastia Yuan?;39.915 116.39
