pergunta;resposta
Qual é a maior cidade de Victoria?;Melbourne
Em qual estado australiano Victoria está localizada?;sudeste
Qual é a posição de Victoria em relação à população entre os estados australianos?;segundo
Qual evento esportivo anual atrai cerca de 100 mil pessoas em Melbourne?;Liga Australiana de Futebol (AFL)
Qual universidade é a mais antiga de Victoria?;Universidade de Melbourne
Qual foi a função de Melbourne antes da construção de Camberra?;capital federal da Austrália
Quem é a representante pessoal da rainha da Austrália em Victoria?;Linda Dessau
Em quantos distritos municipais Victoria está dividida?;79
Qual é o nome do estádio que sedia o Australian Open?;Melbourne Park
Qual a área terrestre total de Victoria em quilômetros quadrados?;227444
