pergunta;resposta
Qual é o nome do documento que detalha todas as atividades de construção a serem realizadas em um projeto?;Plano de construção
O que são lajes em uma estrutura de construção?;Partes horizontais da estrutura
Qual elemento é essencial para suportar o peso da edificação e distribuí-lo ao solo?;Fundação
Em construção, como se chama a etapa que envolve a preparação do local onde será erguido o prédio?;Terraplenagem
O que são vigas em uma estrutura de construção?;Elementos que suportam lajes e outras cargas
Qual material é frequentemente usado para revestir paredes externas, protegendo-as contra condições climáticas?;Azulejos ou cerâmicas
O que são pilares em uma estrutura de construção?;Elementos verticais que suportam as vigas e lajes
Qual equipamento é comumente usado para içar materiais pesados durante a construção?;Guindaste
O que são esquadrias em construção?;Portas e janelas
Qual é o nome dado ao processo de cobertura externa para proteger uma estrutura contra água da chuva?;Telhamento
