pergunta;resposta
Qual é a localização da cidade de Jacksonville?;A cidade de Jacksonville está na Localização <http://dbpedia.org/resource/Jacksonville,_Florida>.
Quem são alguns dos responsáveis pela instalação do tribunal federal elefante em Jacksonville?;Baseado nos dados fornecidos, não há informações específicas sobre responsáveis pelo Tribunal Federal Elefante (United States Court of Appeals for the Eleventh Circuit) em Jacksonville.
Qual é o número de pessoas vivendo na Grande Metrópole de Jacksonville?;A Grande Metrópole de Jacksonville tem uma população de 1,733,937 habitantes.
Em qual ano a cidade de Jacksonville foi fundada?;"Baseado nos dados fornecidos, a cidade de Jacksonville foi ""fundada"" (""Founded"") de acordo com o campo especificado na descrição."
Qual é a densidade populacional por quilômetro quadrado em Jacksonville?;A densidade populacional por quilômetro quadrado (population density per square kilometer) em Jacksonville é 490,63.
Quais são os valores médios do calor amostral no mês de Junho em Jacksonville?;Os valores médios do calor amostral para o mês de junho em Jacksonville incluem uma precipitação do mês de junho de 7.6 polegadas e um recorde do valor mais baixo do calor amestral no mês de junho de 50,7 graus Fahrenheit (F).
Qual é a densidade populacional por milhão de habitantes em Jacksonville?;A densidade populacional por milhão de habitantes em Jacksonville é 490.63.
Em qual categoria na classificação do WordNet está Jacksonville, Florida?;Jacksonville, Florida está listada sob a categoria <http://globalwordnet.org/ili/i84298> no sistema de classificação do WordNet.
Quais são alguns depósitos que podem ser encontrados na cidade de Jacksonville através dos Commons Wikimedia?;"Alguns depósitos que podem ser encontrados na cidade de Jacksonville, baseados nos dados fornecidos, incluem a seguinte imagem:
    * Building A, FSCJ
    * Kingsley Plantation Sunset 2
    * Lenny Curry JAX"
Qual é o título da categoria relacionada à cidade de Jacksonville no Global WordNet?;O título da categoria relacionada à cidade de Jacksonville no Global WordNet é <http://globalwordnet.org/ili/i84298>.
