pergunta;resposta
What is Jacksonville's population rank?;Jacksonville's population rank is 12.
What title is associated with Jacksonville's establishment?;"The established title for Jacksonville is ""Founded."
What is the average low temperature in February in Jacksonville?;The average low temperature in February in Jacksonville is 46.1°F.
How much precipitation does Jacksonville receive in June?;Jacksonville receives 7.6 inches of precipitation in June.
What was the average record low temperature in May for Jacksonville?;The average record low temperature in May for Jacksonville is 50.7°F.
Under what category can information about Jacksonville be found on Wikipedia?;"Information about Jacksonville can be found under the ""Category:Jacksonville, Florida"" category on Wikipedia."
What is the population density of Jacksonville per square kilometer?;The population density of Jacksonville is 490.63 people per square kilometer.
What is the metropolitan population of Jacksonville?;The metropolitan population of Jacksonville is 1,733,937.
How does Jacksonville relate to the WordNet identifier i84298?;Jacksonville has an exact match with the WordNet identifier i84298.
What are some nicknames for Jacksonville?;"Some nicknames for Jacksonville are ""Jax,"" ""The River City,"" and ""The Bold New City of the South."
