pergunta;resposta
Quantos números primos positivos existem menores do que 1000?;168
Qual é o maior número primo conhecido da forma p# + 1 até a data mencionada no contexto?;2,147,483,647
Quais números são exemplos de primos que formam um par de números primos em diferença de dois?;(3, 5), (11, 13), (17, 19)
Qual é a fórmula utilizada para determinar o número primo p_k?;p_k = n_k^{(1 - 1/k)}
Quem são dois matemáticos conhecidos por suas contribuições no estudo dos números primos?;Heinrich Scherk e Landon Curt Noll
Qual é o conceito que descreve a distribuição irregular de números primos entre os inteiros naturais?;A distribuição dos números primos é irregulada.
Quantos divisores um número primo possui?;Dois
Qual foi a primeira prova de que o infinito existe para números primos?;Prova dada por Euclides.
Quem provou que haverá sempre um número primo entre n e n! + 1?;Chebyshev
Qual é a expressão utilizada para calcular o maior primo anterior ao número N quando N ≥ 3?;π(N) = (N / ln N)[1 + O((ln ln N) / ln N)]
