pergunta;resposta
Qual é o termo para projetos de construção de grande porte?;megaprojetos.
Quais são os três elementos essenciais para que a construção ocorra?;planejamento, o projeto e o financiamento.
Quais fatores devem ser considerados na execução de projetos de infraestrutura?;Requisitos de zoneamento, impacto ambiental, orçamento e logística.
Qual percentual do PIB é atribuído ao setor de construção?;seis a nove por cento.
Qual é o diferencial entre construção e produção em massa?;A construção ocorre no local para um cliente conhecido, enquanto a produção em massa é feita sem comprador designado.
Qual profissional geralmente supervisiona um projeto de construção?;gerente de construção, engenheiro de design, engenheiro de construção ou gerente de projeto.
O que é necessário para a execução bem-sucedida de um projeto?;planejamento eficaz.
Qual é o processo de construção de uma estrutura ou infraestrutura?;Construção.
Quem normalmente gerencia um projeto de construção?;Um arquiteto.
Quem são os envolvidos na consideração de fatores como zoneamento e impacto ambiental?;Os envolvidos no projeto e execução da infraestrutura.
