pergunta;resposta
Qual foi o ano de início da Guerra Franco-Indígena?;1754
Em que ano ocorreram as vitórias britânicas em Quebec e Minden?;1759
Quem foi o comandante militar que capturou Louisbourg em 1758?;James Wolfe
Qual unidade militar britânica participou da batalha de Forte Duquesne?;43rd Regiment of Foot
Qual foi a batalha decisiva que marcou o fim da Guerra Franco-Indígena?;Batalha de Québec (1759)
Quais povos nativos estavam aliados aos franceses durante a guerra?;Algonquinos
Qual foi a consequência principal para a França após a Guerra Franco-Indígena?;Perda do território canadense para a Grã-Bretanha
Quem participou diretamente na captura de Forte Duquesne?;George Washington
Qual foi o comandante britânico na campanha da Baía de Quiberon em 1758?;Chevalier de Lévis
Quais povos nativos estavam aliados à França durante a guerra?;Wabanaki Confederacy
