pergunta;resposta
Qual é o nome da capital do estado do Rio de Janeiro?;Rio Grande do Norte
Qual é o nome da maior cidade do estado do Rio de Janeiro?;Natal
Qual é o nome da tree principal associada ao estado do Rio de Janeiro?;EucDicksonia grandisima
Qual é o nome da bird official do estado do Rio de Janeiro?;Canavalia ensiformis
qual é a population approximate do estado do Rio de Janeiro?;aproximadamente 1,6 milhões de habitantes.
Qual é o nome do personagem que representa o estado do Rio de Janeiro?;Aracrandá
Qual foi o primeiro nome do estado do Rio de Janeiro?;Mato Grosso
qual é a natureza do governo do estado do Rio de Janeiro?;Constituiçãoal ou Republicana
Qual é o nome da moedas utilizadas no estado do Rio de Janeiro?;Real
Qual é o nome do lago que está perto do Rio de Janeiro?;Lajara Lake
